book_id,id,work_id,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
17802747,2918.0,24904359.0,2013.0,3.86,22933.0,31350.0,3619.0,679.0,2176.0,7116.0,12361.0,9018.0
17825503,6127.0,24567191.0,2013.0,4.06,24793.0,32250.0,3007.0,523.0,1543.0,5677.0,12088.0,12419.0
17828418,3863.0,24941747.0,2013.0,4.16,37797.0,42149.0,2460.0,549.0,1431.0,6719.0,15473.0,17977.0
17830123,4307.0,24944980.0,2014.0,3.7,18488.0,22138.0,3366.0,722.0,1866.0,5816.0,8680.0,5054.0
17830559,7202.0,24946137.0,2013.0,4.31,25386.0,26119.0,1831.0,286.0,863.0,3452.0,7360.0,14158.0
17831614,3732.0,24948167.0,2013.0,4.38,42635.0,44352.0,3049.0,267.0,901.0,4736.0,14247.0,24201.0
17831616,5266.0,24948170.0,2013.0,3.94,31616.0,32616.0,1648.0,441.0,1917.0,7930.0,11212.0,11116.0
17831617,7061.0,24948174.0,2013.0,4.06,23755.0,24452.0,1185.0,232.0,1103.0,4985.0,8767.0,9365.0
17831619,7381.0,24948181.0,2013.0,4.24,22100.0,23282.0,1331.0,185.0,724.0,3534.0,7689.0,11150.0
17833099,6365.0,24951197.0,2013.0,4.1,25625.0,26903.0,1900.0,437.0,1062.0,4710.0,9988.0,10706.0
17834834,4122.0,13122191.0,2010.0,4.28,13856.0,23169.0,2563.0,277.0,764.0,2888.0,7402.0,11838.0
17834904,6767.0,8586680.0,2014.0,4.16,17789.0,20185.0,3032.0,123.0,473.0,3102.0,8869.0,7618.0
17835351,8147.0,24955642.0,2013.0,3.79,13584.0,13604.0,780.0,514.0,1191.0,3142.0,4568.0,4189.0
17835766,7510.0,24956525.0,2014.0,4.29,23899.0,25308.0,1898.0,211.0,707.0,3304.0,8413.0,12673.0
17835773,8364.0,24956536.0,2013.0,4.18,18648.0,19439.0,1151.0,143.0,586.0,3358.0,6936.0,8416.0
17838528,8268.0,24961929.0,2016.0,4.07,18752.0,20475.0,4074.0,234.0,778.0,3731.0,8374.0,7358.0
17851885,470.0,24987300.0,2012.0,4.06,214412.0,227850.0,14667.0,7433.0,9470.0,38518.0,77944.0,94485.0
17853024,9274.0,24989806.0,2013.0,4.34,8218.0,11684.0,787.0,28.0,131.0,1235.0,4791.0,5499.0
17855756,1898.0,24576986.0,2013.0,4.26,33132.0,50916.0,3422.0,177.0,919.0,6781.0,20811.0,22228.0
17860199,3285.0,25003593.0,2013.0,3.98,25327.0,28331.0,1592.0,1090.0,2274.0,5478.0,6803.0,12686.0
17860217,6026.0,25003611.0,2013.0,4.27,27675.0,28866.0,1990.0,154.0,654.0,4096.0,10326.0,13636.0
17860739,6769.0,25004628.0,2013.0,3.84,12533.0,14029.0,2445.0,587.0,1098.0,3027.0,4636.0,4681.0
17876893,1846.0,25032500.0,2014.0,4.06,57831.0,71432.0,5234.0,1485.0,4142.0,13664.0,21245.0,30896.0
17876897,3880.0,25032522.0,2016.0,4.04,29564.0,38501.0,4023.0,1026.0,2321.0,7060.0,11734.0,16360.0
17878931,536.0,25037051.0,2015.0,4.08,83354.0,289740.0,30249.0,7454.0,14867.0,48254.0,95303.0,123862.0
17880708,3554.0,25040765.0,2013.0,4.51,37667.0,40629.0,2751.0,249.0,650.0,3261.0,10372.0,26097.0
17880714,4373.0,25040772.0,2014.0,4.56,32520.0,35153.0,3237.0,203.0,533.0,2514.0,7993.0,23910.0
17884042,2234.0,25047176.0,2014.0,3.63,35682.0,41321.0,4309.0,1778.0,3116.0,12154.0,16017.0,8256.0
17888952,2232.0,25035204.0,2013.0,3.73,38957.0,43318.0,4466.0,1318.0,3523.0,12207.0,14618.0,11652.0
17899392,8180.0,25073414.0,2013.0,3.76,9890.0,13331.0,1747.0,380.0,1198.0,3461.0,4443.0,3849.0
17899696,4841.0,24162053.0,2013.0,4.02,17532.0,33118.0,2993.0,513.0,1839.0,6702.0,11539.0,12525.0
17901125,9964.0,25076284.0,2015.0,4.2,11042.0,13266.0,1961.0,86.0,369.0,1947.0,5279.0,5585.0
17903381,9345.0,22010619.0,2013.0,4.4,7016.0,7045.0,401.0,294.0,297.0,638.0,891.0,4925.0
17905709,2700.0,25086415.0,2013.0,4.0,25197.0,34935.0,4927.0,959.0,2131.0,6017.0,12567.0,13261.0
17908462,2800.0,25092132.0,2013.0,3.75,36002.0,45765.0,4970.0,674.0,3508.0,14114.0,15618.0,11851.0
17910048,7900.0,24241248.0,2014.0,4.05,11443.0,13975.0,2627.0,242.0,651.0,2429.0,5490.0,5163.0
17910054,4115.0,25095506.0,2014.0,4.09,21113.0,24757.0,3053.0,488.0,837.0,3914.0,10137.0,9381.0
17910124,4472.0,25095579.0,2014.0,4.15,19877.0,23710.0,1882.0,222.0,739.0,3328.0,10346.0,9075.0
17910544,8346.0,25096149.0,2014.0,3.76,10841.0,11987.0,1722.0,225.0,731.0,3308.0,5116.0,2607.0
17910611,1894.0,21865617.0,2013.0,3.4,32084.0,59482.0,5165.0,2495.0,8566.0,21212.0,17215.0,9994.0
17920175,3043.0,25114804.0,2013.0,4.12,19208.0,33543.0,2067.0,210.0,738.0,5608.0,15169.0,11818.0
17925397,6221.0,25122168.0,2013.0,4.1,18998.0,19239.0,755.0,240.0,836.0,3631.0,6600.0,7932.0
17926775,8827.0,25125333.0,2014.0,3.97,15026.0,17304.0,2113.0,345.0,881.0,3455.0,6833.0,5790.0
17927395,1308.0,25126749.0,2016.0,4.72,108384.0,126491.0,22700.0,931.0,1420.0,4725.0,18000.0,101415.0
17930773,5546.0,25133915.0,2013.0,4.27,27097.0,29262.0,1456.0,219.0,723.0,3903.0,10649.0,13768.0
17934385,8227.0,25142244.0,2014.0,3.59,9882.0,12253.0,1435.0,397.0,1156.0,3844.0,4506.0,2350.0
17934416,6068.0,25142278.0,2014.0,3.76,13556.0,15971.0,2045.0,445.0,1182.0,4135.0,6153.0,4056.0
17934521,8193.0,25206775.0,2014.0,3.78,9878.0,11717.0,1891.0,153.0,756.0,3183.0,5104.0,2521.0
17934530,1982.0,24946895.0,2014.0,3.62,45353.0,53301.0,7109.0,1939.0,5513.0,14754.0,19539.0,11556.0
17934655,9726.0,25142547.0,2014.0,3.62,9280.0,9744.0,1256.0,478.0,1154.0,2408.0,3217.0,2487.0
17936925,8657.0,25147432.0,2014.0,4.06,17319.0,19321.0,2081.0,240.0,887.0,3777.0,7005.0,7412.0
17948485,7682.0,24502143.0,2013.0,3.99,20585.0,23368.0,2030.0,954.0,1413.0,4033.0,7575.0,9393.0
17950614,9725.0,25166874.0,2014.0,4.48,11403.0,13031.0,1833.0,47.0,133.0,1076.0,3981.0,7794.0
17970255,8494.0,25189752.0,2013.0,4.09,19288.0,19710.0,1615.0,267.0,703.0,3455.0,7770.0,7515.0
17973653,9351.0,25197486.0,2013.0,4.07,14739.0,19553.0,1873.0,318.0,812.0,3343.0,7807.0,7273.0
17977710,7163.0,25205902.0,2014.0,4.04,24823.0,26080.0,2532.0,334.0,1192.0,5016.0,10083.0,9455.0
17978144,8723.0,25206651.0,2014.0,3.43,7826.0,10533.0,1113.0,310.0,1298.0,3978.0,3435.0,1512.0
17983690,2826.0,25216800.0,2013.0,4.15,54585.0,64019.0,5374.0,815.0,2203.0,10197.0,24238.0,26566.0
17985262,7256.0,24581193.0,2013.0,3.75,6028.0,14279.0,1273.0,350.0,1172.0,3795.0,5382.0,3580.0
17989312,6358.0,23362106.0,2012.0,3.75,7967.0,17135.0,1312.0,601.0,1345.0,4493.0,6037.0,4659.0
17999892,2509.0,24748164.0,2013.0,3.69,20626.0,40455.0,2909.0,1360.0,3530.0,10874.0,15087.0,9604.0
18003300,3447.0,25266150.0,2013.0,4.05,28782.0,30703.0,2530.0,1175.0,1920.0,5133.0,8570.0,13905.0
18006496,1264.0,25272067.0,2015.0,4.6,99067.0,114854.0,14430.0,830.0,1492.0,6544.0,24703.0,81285.0
18007532,6713.0,24349001.0,2013.0,4.14,9411.0,14413.0,1773.0,166.0,407.0,2121.0,6280.0,5439.0
18007533,3324.0,25273867.0,2014.0,3.66,28922.0,31333.0,3937.0,1263.0,2984.0,8478.0,11175.0,7433.0
18007535,3429.0,25273993.0,2014.0,3.76,27234.0,31204.0,4671.0,515.0,1886.0,8907.0,13279.0,6617.0
18007564,141.0,21825181.0,2012.0,4.39,423344.0,529702.0,61298.0,4114.0,10856.0,49200.0,173861.0,291671.0
18039755,8634.0,22012689.0,2013.0,3.75,10203.0,10577.0,1590.0,945.0,1121.0,1951.0,2206.0,4354.0
18039963,2804.0,21979139.0,2013.0,4.2,29369.0,33140.0,3574.0,481.0,955.0,4513.0,12644.0,14547.0
18045473,8520.0,6357430.0,2002.0,3.81,6870.0,11932.0,852.0,242.0,830.0,3006.0,4755.0,3099.0
18050143,2166.0,25332940.0,2014.0,4.17,47807.0,54697.0,2872.0,1018.0,1786.0,8004.0,19845.0,24044.0
18052985,8718.0,25337669.0,2014.0,3.91,15558.0,17707.0,2043.0,451.0,870.0,3966.0,6938.0,5482.0
18053060,2734.0,25337746.0,2014.0,3.84,44785.0,49019.0,7881.0,1455.0,3568.0,11035.0,18176.0,14785.0
18053782,5466.0,25338951.0,2014.0,4.15,30690.0,32160.0,2417.0,368.0,1154.0,5212.0,11925.0,13501.0
18054175,7087.0,25337922.0,2014.0,3.61,12230.0,14725.0,2320.0,444.0,1270.0,4595.0,5740.0,2676.0
18071296,8955.0,25370670.0,2013.0,4.11,18854.0,18918.0,1774.0,483.0,859.0,2974.0,6428.0,8174.0
18076876,6930.0,25382416.0,2014.0,4.27,28046.0,29069.0,2182.0,187.0,636.0,3801.0,10867.0,13578.0
18077752,6207.0,25384096.0,2014.0,3.58,13765.0,16593.0,2026.0,424.0,1860.0,5119.0,6065.0,3125.0
18077769,4790.0,25384114.0,2014.0,3.55,18430.0,22147.0,2640.0,479.0,2316.0,7397.0,8433.0,3522.0
18077875,6095.0,25369241.0,2014.0,3.99,16137.0,18644.0,1919.0,363.0,1089.0,3655.0,6740.0,6797.0
18077903,3733.0,25384143.0,2009.0,4.24,25488.0,29097.0,2343.0,470.0,847.0,3829.0,9949.0,14002.0
18079527,5939.0,25386818.0,2014.0,3.93,20992.0,22227.0,3246.0,416.0,1200.0,4894.0,8786.0,6931.0
18079661,7676.0,25323488.0,2014.0,4.1,5982.0,14645.0,1351.0,139.0,420.0,2544.0,6279.0,5263.0
18079683,5416.0,25386975.0,2013.0,3.34,17667.0,19779.0,3286.0,1017.0,3043.0,6716.0,6277.0,2726.0
18079719,9837.0,19209831.0,2014.0,3.66,11890.0,13077.0,2898.0,752.0,1360.0,3093.0,4229.0,3643.0
18079757,8822.0,25387053.0,2014.0,4.25,10444.0,14867.0,1180.0,73.0,286.0,2185.0,5647.0,6676.0
18079776,437.0,25387072.0,2014.0,4.23,168006.0,193774.0,19518.0,1466.0,4021.0,25745.0,80524.0,82018.0
18079804,4474.0,24802827.0,2014.0,3.8,26913.0,33104.0,5550.0,819.0,2377.0,8114.0,12925.0,8869.0
18080889,9269.0,25389285.0,2013.0,4.06,20451.0,20571.0,1436.0,294.0,763.0,3810.0,8335.0,7369.0
18080920,2457.0,25389330.0,2013.0,4.19,42240.0,47872.0,2918.0,439.0,1597.0,8396.0,15513.0,21927.0
18080923,7672.0,42285947.0,2014.0,4.19,12299.0,15371.0,568.0,136.0,538.0,2745.0,4878.0,7074.0
18081809,813.0,25391048.0,2014.0,3.55,113805.0,123422.0,15782.0,5386.0,13087.0,38025.0,41984.0,24940.0
18089551,7461.0,25403808.0,2013.0,4.23,24680.0,24955.0,1862.0,267.0,699.0,3437.0,9286.0,11266.0
18089900,9938.0,25337586.0,2014.0,3.86,8573.0,10356.0,1432.0,209.0,521.0,2542.0,4296.0,2788.0
18089975,8900.0,25337698.0,2014.0,3.61,10905.0,12667.0,1548.0,278.0,946.0,4264.0,5106.0,2073.0
18090061,7166.0,21856269.0,2013.0,3.44,9798.0,15896.0,2098.0,782.0,2144.0,5172.0,4922.0,2876.0
18090147,8326.0,25146823.0,2014.0,3.96,11515.0,13413.0,2636.0,314.0,744.0,2646.0,5185.0,4524.0
18090150,8335.0,25337782.0,2013.0,3.24,8919.0,12129.0,1950.0,893.0,1983.0,4163.0,3484.0,1606.0
18104607,2692.0,25423130.0,2014.0,4.13,54391.0,58308.0,6034.0,944.0,2685.0,9691.0,19581.0,25407.0
18105011,6303.0,25423841.0,2013.0,4.05,28658.0,28775.0,2087.0,958.0,1568.0,4659.0,9524.0,12066.0
18107951,7286.0,25429815.0,2014.0,3.63,15029.0,19360.0,2985.0,586.0,1659.0,6152.0,6927.0,4036.0
18108281,3927.0,24749971.0,2014.0,4.37,17398.0,38218.0,4240.0,265.0,957.0,4500.0,11290.0,21206.0
18108795,8299.0,25384470.0,2013.0,3.93,4842.0,13153.0,682.0,211.0,709.0,3092.0,4919.0,4222.0
18108877,4623.0,21990424.0,2012.0,3.87,22031.0,22691.0,2232.0,428.0,1266.0,5494.0,9196.0,6307.0
18110808,8991.0,25435355.0,2013.0,4.47,15319.0,17978.0,1029.0,96.0,274.0,1570.0,5123.0,10915.0
18111281,8353.0,25436407.0,2013.0,4.12,12404.0,23718.0,2348.0,226.0,644.0,4103.0,9746.0,8999.0
18114057,7237.0,25441287.0,2014.0,3.91,6938.0,12264.0,1133.0,191.0,603.0,2773.0,5237.0,3460.0
18114060,3155.0,25441290.0,2014.0,3.95,24925.0,33190.0,3222.0,372.0,1335.0,7150.0,14937.0,9396.0
18114068,5031.0,25441299.0,2014.0,3.98,15597.0,18114.0,2535.0,284.0,843.0,3662.0,7575.0,5750.0
18114142,4988.0,25441372.0,2014.0,4.04,17015.0,21299.0,2623.0,194.0,729.0,4017.0,9377.0,6982.0
18115061,5866.0,24852550.0,2014.0,4.35,13447.0,31267.0,2480.0,184.0,543.0,3487.0,10942.0,16111.0
18126198,1045.0,25457412.0,2014.0,4.1,97058.0,116243.0,9213.0,1199.0,4985.0,22456.0,40265.0,47338.0
18127101,6748.0,25461047.0,2014.0,3.63,11627.0,13595.0,1208.0,479.0,1378.0,4081.0,4382.0,3275.0
18129852,8642.0,25465053.0,2014.0,4.16,21940.0,22806.0,1765.0,272.0,848.0,3671.0,8099.0,9916.0
18134249,4442.0,25473547.0,2013.0,4.19,35844.0,36447.0,3787.0,685.0,1542.0,5362.0,11368.0,17490.0
18134894,7125.0,25474810.0,2013.0,4.09,22331.0,25134.0,2755.0,692.0,1343.0,3962.0,8034.0,11103.0
18138189,3474.0,25481154.0,2014.0,4.19,23765.0,29269.0,1402.0,246.0,805.0,4257.0,11856.0,12105.0
18138755,7051.0,25482099.0,2014.0,4.33,22824.0,24606.0,1561.0,161.0,511.0,2888.0,8439.0,12607.0
18140047,2838.0,25484455.0,2014.0,3.82,38701.0,45914.0,6385.0,1588.0,3744.0,10770.0,15186.0,14626.0
18142329,5289.0,21962567.0,2013.0,4.22,14495.0,21499.0,2028.0,136.0,495.0,2863.0,9010.0,8995.0
18143905,3432.0,25539400.0,2014.0,3.82,19771.0,31370.0,3394.0,581.0,2213.0,8325.0,11334.0,8917.0
18143968,8981.0,25491291.0,2014.0,3.75,8882.0,11871.0,1222.0,261.0,936.0,3344.0,4358.0,2972.0
18143977,143.0,25491300.0,2014.0,4.31,470001.0,547827.0,53413.0,6209.0,14527.0,61020.0,185239.0,280832.0
18144053,2899.0,25491380.0,2014.0,3.73,29805.0,35357.0,4834.0,744.0,2646.0,9804.0,14517.0,7646.0
18144115,2583.0,25491442.0,2014.0,3.61,31249.0,35902.0,3293.0,856.0,3169.0,11716.0,13575.0,6586.0
18144124,1328.0,20434723.0,2013.0,4.23,49740.0,71990.0,7187.0,1949.0,2805.0,8408.0,22567.0,36261.0
18149927,1673.0,21996351.0,2013.0,4.3,44170.0,74457.0,3703.0,1532.0,2681.0,8933.0,19848.0,41463.0
18161265,9131.0,25521824.0,2014.0,4.02,9486.0,13026.0,1369.0,191.0,598.0,2694.0,4856.0,4687.0
18163646,8119.0,25526485.0,2014.0,3.88,12411.0,13919.0,2165.0,307.0,887.0,3387.0,4896.0,4442.0
18166936,6947.0,21445699.0,2014.0,4.12,18562.0,21560.0,4798.0,388.0,1066.0,3384.0,7410.0,9312.0
18167006,5011.0,25533215.0,2014.0,3.75,17657.0,20318.0,3322.0,483.0,1570.0,5500.0,7830.0,4935.0
18170039,4195.0,25538638.0,2014.0,3.75,32401.0,34837.0,2017.0,751.0,3205.0,10414.0,9995.0,10472.0
18170134,7643.0,25538798.0,2014.0,4.07,9293.0,14204.0,991.0,103.0,382.0,2711.0,6180.0,4828.0
18170143,3270.0,25488999.0,2013.0,4.14,25474.0,29675.0,2831.0,627.0,1025.0,4534.0,10905.0,12584.0
18172471,5712.0,25543523.0,2014.0,4.03,23695.0,25596.0,1797.0,319.0,1346.0,5813.0,7983.0,10135.0
18176747,4953.0,25548865.0,2014.0,4.2,19492.0,22549.0,1300.0,413.0,779.0,3215.0,7627.0,10515.0
18189606,2161.0,25591533.0,2014.0,4.19,59705.0,64449.0,8622.0,888.0,2083.0,9489.0,23131.0,28858.0
18191814,8426.0,25596006.0,2013.0,4.15,7866.0,14066.0,498.0,151.0,529.0,2553.0,4635.0,6198.0
18209290,6707.0,25630049.0,2014.0,3.57,7504.0,13825.0,1726.0,363.0,1153.0,4648.0,5546.0,2115.0
18209454,3559.0,25630244.0,2014.0,3.99,28789.0,32491.0,4051.0,692.0,1128.0,6442.0,13845.0,10384.0
18209468,6161.0,25630270.0,2014.0,3.73,15533.0,17154.0,2125.0,355.0,1003.0,5018.0,7310.0,3468.0
18210706,5956.0,21875874.0,2013.0,4.16,10958.0,20466.0,1716.0,42.0,372.0,3087.0,9696.0,7269.0
18211536,6700.0,25633433.0,2014.0,4.25,25432.0,26759.0,1816.0,296.0,905.0,3845.0,8607.0,13106.0
18213403,8943.0,25637147.0,2014.0,4.08,8366.0,10364.0,1130.0,170.0,381.0,1772.0,4188.0,3853.0
18214414,695.0,25639104.0,2014.0,4.03,120008.0,145146.0,13549.0,1330.0,4361.0,27130.0,67680.0,44645.0
18221931,7136.0,25655088.0,2013.0,4.03,26670.0,26764.0,2325.0,675.0,1531.0,4739.0,9147.0,10672.0
18222699,6805.0,25634760.0,2014.0,3.81,14963.0,17926.0,1585.0,280.0,1361.0,4762.0,6540.0,4983.0
18225810,4457.0,24902370.0,2014.0,4.29,23347.0,29031.0,3290.0,344.0,775.0,4020.0,8866.0,15026.0
18228202,6957.0,25663814.0,2014.0,4.07,11325.0,12877.0,1037.0,337.0,601.0,2356.0,4149.0,5434.0
18232495,9294.0,25675111.0,2014.0,4.32,7844.0,9534.0,1149.0,129.0,257.0,1062.0,3113.0,4973.0
18243700,2629.0,25691778.0,2014.0,4.48,53227.0,62872.0,7538.0,288.0,731.0,5143.0,19194.0,37516.0
18243828,9706.0,25692101.0,2013.0,4.15,14870.0,17843.0,1505.0,208.0,599.0,2797.0,6857.0,7382.0
18244799,4569.0,25693920.0,2013.0,4.07,9235.0,28742.0,2003.0,544.0,1404.0,5155.0,9914.0,11725.0
18246727,8395.0,25697736.0,2014.0,4.11,16593.0,16961.0,3439.0,477.0,1046.0,2611.0,4882.0,7945.0
18263725,5476.0,25723388.0,2014.0,4.22,21249.0,22935.0,4063.0,701.0,755.0,2807.0,7316.0,11356.0
18271235,9787.0,25734842.0,2014.0,3.94,5687.0,9458.0,1555.0,100.0,389.0,2094.0,4241.0,2634.0
18282800,4300.0,18231129.0,2011.0,3.9,25204.0,26003.0,1741.0,895.0,1773.0,5562.0,8529.0,9244.0
18282915,6912.0,25756827.0,2014.0,3.93,14059.0,18185.0,1730.0,115.0,613.0,4701.0,7735.0,5021.0
18285151,6657.0,25463804.0,2013.0,4.15,23670.0,27575.0,2590.0,675.0,1217.0,3956.0,9065.0,12662.0
18293427,678.0,25694131.0,2014.0,3.98,115393.0,145313.0,20980.0,2685.0,5844.0,28640.0,63184.0,44960.0
18295852,5105.0,24813023.0,2014.0,3.68,22368.0,25739.0,3043.0,718.0,2186.0,7881.0,8737.0,6217.0
18295858,5776.0,25778638.0,2014.0,3.13,16412.0,18959.0,3146.0,1494.0,3379.0,6926.0,5441.0,1719.0
18296030,6705.0,18770689.0,2014.0,4.11,11499.0,21777.0,3300.0,303.0,806.0,3789.0,8159.0,8720.0
18297707,1658.0,21868234.0,2013.0,4.12,59705.0,90224.0,8633.0,2243.0,4107.0,14308.0,29042.0,40524.0
18298225,4143.0,25783143.0,2014.0,4.04,30934.0,32599.0,3716.0,432.0,1372.0,6826.0,11660.0,12309.0
18301124,4109.0,25789248.0,2013.0,4.36,25941.0,42130.0,6337.0,607.0,1256.0,4663.0,11327.0,24277.0
18302455,807.0,25791820.0,2013.0,3.46,109412.0,129023.0,17954.0,5667.0,16425.0,41080.0,44562.0,21289.0
18304322,5900.0,25795642.0,2015.0,3.87,22176.0,23876.0,4521.0,440.0,1277.0,5897.0,9633.0,6629.0
18310201,9042.0,25807269.0,2014.0,3.76,8666.0,10145.0,1389.0,330.0,779.0,2455.0,4005.0,2576.0
18310944,1904.0,27097530.0,2015.0,3.94,52973.0,53412.0,1043.0,4360.0,3419.0,8193.0,12325.0,25115.0
18316089,7441.0,25649723.0,2014.0,3.21,11205.0,13391.0,1902.0,681.0,2312.0,5208.0,3845.0,1345.0
18323154,8447.0,25843086.0,2013.0,3.51,8937.0,9020.0,1250.0,576.0,1071.0,2526.0,2854.0,1993.0
18331807,5746.0,21966987.0,2012.0,4.25,10427.0,28402.0,3246.0,600.0,1036.0,3600.0,8530.0,14636.0
18335634,460.0,6309710.0,2013.0,4.59,162099.0,247984.0,23261.0,1935.0,3804.0,16964.0,49313.0,175968.0
18336965,5279.0,25887622.0,2015.0,4.02,22311.0,27878.0,4279.0,361.0,1319.0,5586.0,10822.0,9790.0
18337259,5344.0,40783698.0,2011.0,4.65,18667.0,20181.0,188.0,154.0,190.0,879.0,4215.0,14743.0
18339630,7140.0,25892986.0,2014.0,3.93,11602.0,13834.0,1981.0,280.0,894.0,2772.0,5425.0,4463.0
18339743,7141.0,25893105.0,2014.0,3.44,11544.0,13835.0,1677.0,634.0,1651.0,4614.0,4839.0,2097.0
18340482,8089.0,25894056.0,2013.0,4.2,22493.0,25543.0,1474.0,195.0,763.0,3826.0,9588.0,11171.0
18341046,5272.0,25808543.0,2013.0,4.16,33606.0,38065.0,2776.0,776.0,1564.0,5553.0,13260.0,16912.0
18342283,9797.0,25897610.0,2013.0,4.08,6805.0,10290.0,769.0,100.0,314.0,1828.0,4457.0,3591.0
18353714,3784.0,25779088.0,2014.0,4.04,18115.0,28155.0,2044.0,286.0,920.0,5470.0,12191.0,9288.0
18363068,5706.0,25220380.0,2013.0,3.3,12690.0,13439.0,1675.0,2522.0,2008.0,2414.0,1917.0,4578.0
18367581,9882.0,25974633.0,2014.0,3.72,13813.0,15054.0,2727.0,595.0,1306.0,3785.0,5349.0,4019.0
18373214,5043.0,2220355.0,1998.0,3.71,14717.0,22619.0,1736.0,176.0,1252.0,7439.0,9864.0,3888.0
18387597,8263.0,26008568.0,2013.0,3.64,8109.0,8864.0,1218.0,532.0,942.0,2165.0,2727.0,2498.0
18404093,8304.0,26037952.0,2014.0,3.87,11080.0,12612.0,1158.0,202.0,632.0,3229.0,5133.0,3416.0
18404248,8938.0,26038108.0,2014.0,3.92,11318.0,12955.0,1846.0,217.0,755.0,2804.0,5259.0,3920.0
18404285,5222.0,25746450.0,2014.0,4.04,13714.0,20765.0,1607.0,186.0,708.0,4124.0,8826.0,6921.0
18404427,4313.0,26038319.0,2014.0,3.58,20563.0,23836.0,2860.0,602.0,2298.0,7755.0,8975.0,4206.0
18405221,7225.0,26039753.0,2015.0,3.64,11985.0,13913.0,915.0,359.0,1377.0,4194.0,4927.0,3056.0
18428067,2775.0,19926928.0,2013.0,4.13,23374.0,35300.0,5576.0,714.0,1622.0,5348.0,12392.0,15224.0
18453074,7261.0,26098475.0,2014.0,3.08,10270.0,12209.0,2090.0,1034.0,2443.0,4431.0,3161.0,1140.0
18453095,4923.0,25592905.0,2014.0,3.94,16005.0,24616.0,1976.0,298.0,1293.0,5850.0,9270.0,7905.0
18453110,9669.0,26098356.0,2014.0,3.32,7990.0,10416.0,1673.0,648.0,1574.0,3467.0,3211.0,1516.0
18460392,921.0,26113532.0,2015.0,4.19,132087.0,146542.0,21192.0,2871.0,6238.0,21061.0,45697.0,70675.0
18461986,6974.0,26116275.0,2015.0,4.09,25588.0,28007.0,2624.0,261.0,1124.0,5168.0,10658.0,10796.0
18465566,4097.0,26123543.0,2014.0,3.67,29592.0,31965.0,3529.0,1588.0,2775.0,8554.0,10589.0,8459.0
18465657,2046.0,26123646.0,2014.0,3.11,36795.0,46453.0,5155.0,5247.0,9038.0,14347.0,10994.0,6827.0
18465852,3955.0,26124107.0,2014.0,3.85,22461.0,25028.0,3233.0,277.0,1209.0,6327.0,11344.0,5871.0
18467802,1912.0,26127419.0,2014.0,3.84,41606.0,48628.0,5516.0,883.0,2696.0,11817.0,21056.0,12176.0
18467818,8409.0,26127435.0,2014.0,4.05,10809.0,12037.0,2219.0,280.0,624.0,1953.0,4550.0,4630.0
18468559,5246.0,26129516.0,2014.0,4.23,19180.0,32077.0,5211.0,978.0,1476.0,3831.0,8618.0,17174.0
18478222,1512.0,160246.0,1853.0,4.15,39758.0,64894.0,4918.0,1035.0,2266.0,10046.0,23893.0,27654.0
18498558,2915.0,26186624.0,2014.0,3.98,31735.0,40619.0,6471.0,718.0,2042.0,7826.0,16827.0,13206.0
18498569,1395.0,25328659.0,2014.0,3.58,56344.0,72938.0,8777.0,2490.0,7022.0,22942.0,26801.0,13683.0
18500665,3816.0,19250719.0,2015.0,4.1,27238.0,39601.0,5686.0,497.0,1891.0,7198.0,13468.0,16547.0
18505784,4491.0,26612089.0,2014.0,4.12,19016.0,23155.0,2786.0,193.0,589.0,3582.0,10634.0,8157.0
18505796,2752.0,26365939.0,2014.0,3.93,33969.0,39748.0,3485.0,1106.0,2034.0,7948.0,15912.0,12748.0
18505832,4420.0,26198849.0,2014.0,4.12,18722.0,23806.0,3121.0,416.0,941.0,3560.0,9256.0,9633.0
18505836,7875.0,19103182.0,2012.0,3.83,6941.0,12790.0,1538.0,212.0,802.0,3359.0,5016.0,3401.0
18527947,4957.0,26233574.0,2014.0,4.0,17155.0,25364.0,1787.0,299.0,1329.0,5744.0,8740.0,9252.0
18528190,5820.0,26233826.0,2014.0,3.93,17918.0,21217.0,2564.0,328.0,1066.0,4655.0,8937.0,6231.0
18528454,3192.0,26234107.0,2013.0,4.08,41359.0,47475.0,3241.0,752.0,2472.0,9202.0,14978.0,20071.0
18584855,5259.0,26322524.0,2016.0,4.06,33348.0,37000.0,8605.0,607.0,1824.0,6554.0,13618.0,14397.0
18593175,3015.0,26338696.0,2013.0,4.3,42821.0,49378.0,5454.0,518.0,1621.0,6491.0,14830.0,25918.0
18594409,4706.0,26340807.0,2014.0,4.1,19118.0,19756.0,3156.0,803.0,842.0,2705.0,6635.0,8771.0
18594594,8258.0,26341000.0,2014.0,3.88,10660.0,13997.0,1704.0,274.0,780.0,3299.0,5612.0,4032.0
18594633,6041.0,15210065.0,2011.0,3.39,10230.0,16728.0,2240.0,705.0,1991.0,6009.0,6132.0,1891.0
18594634,9680.0,32695230.0,2014.0,3.68,8261.0,9591.0,963.0,328.0,860.0,2733.0,3316.0,2354.0
18599754,7757.0,26365948.0,2014.0,3.7,11559.0,13778.0,1905.0,408.0,1202.0,3951.0,4796.0,3421.0
18602341,7535.0,26373227.0,2015.0,3.82,16739.0,18487.0,2285.0,255.0,1094.0,5155.0,7240.0,4743.0
